timestamp            | event                | lane   | user                     | bot   | server                  | actual     | expected   | drift_ns     | details
1778254434.571950700 | INCOMING             | HUMAN   | RossEvans19              | false | en.wikipedia.org         |            |            |              | ?? INCOMING HUMAN event id=4a16c4dd-feeb-48fb-9c89-f960fc58746e user=Som
1778254434.572454000 | ENQUEUE              | HUMAN   | RossEvans19              | false | en.wikipedia.org         |            |            |              | ➕ ENQUEUE HUMAN event id=4a16c4dd-feeb-48fb-9c89-f960fc58746e user=Some(
1778254434.572940200 | DEQUEUE              | HUMAN   | RossEvans19              | false | en.wikipedia.org         |            |            |              | 📤 DEQUEUE HUMAN event id=4a16c4dd-feeb-48fb-9c89-f960fc58746e user=Some(
1778254434.573261400 | TIMING               |         | RossEvans19              | false | en.wikipedia.org         | 300ns      | 2ms        | -1999700     |                                                                         
1778254434.573870600 | DEADLINE_MET         |         | RossEvans19              | false | en.wikipedia.org         | 300ns      | 2ms        | -1999700     |                                                                         
1778254434.574659100 | INCOMING             | BOT     | SchlurcherBot            | true  | commons.wikimedia.org    |            |            |              | ?? INCOMING BOT event id=f27bb857-c518-496d-9876-00046cb0142d user=Some(
1778254434.574998800 | DEGRADED_MODE        | BOT     |                          |       |                          |            |            |              | DEGRADED MODE: dropping incoming BOT packet before enqueue.             
1778254434.576308400 | INCOMING             | BOT     | DOPBot                   | true  | commons.wikimedia.org    |            |            |              | ?? INCOMING BOT event id=803fc276-60fd-4814-b942-2e47929d0a96 user=Some(
1778254434.576686700 | DEGRADED_MODE        | BOT     |                          |       |                          |            |            |              | DEGRADED MODE: dropping incoming BOT packet before enqueue.             
1778254434.577254800 | INCOMING             | HUMAN   | RossEvans19              | false | en.wikipedia.org         |            |            |              | ?? INCOMING HUMAN event id=c19e246b-f1e3-45d4-8c43-d19081c3e95c user=Som
1778254434.578038400 | ENQUEUE              | HUMAN   | RossEvans19              | false | en.wikipedia.org         |            |            |              | ➕ ENQUEUE HUMAN event id=c19e246b-f1e3-45d4-8c43-d19081c3e95c user=Some(
1778254434.578890300 | DEQUEUE              | HUMAN   | RossEvans19              | false | en.wikipedia.org         |            |            |              | 📤 DEQUEUE HUMAN event id=c19e246b-f1e3-45d4-8c43-d19081c3e95c user=Some(
1778254434.579319300 | INCOMING             | HUMAN   | DarryLaz                 | false | en.wikipedia.org         |            |            |              | ?? INCOMING HUMAN event id=28db0f8c-c54c-4ed5-867c-cd64a7c6da3d user=Som
1778254434.579745000 | TIMING               |         | RossEvans19              | false | en.wikipedia.org         | 400ns      | 2ms        | -1999600     |                                                                         
1778254434.580172500 | ENQUEUE              | HUMAN   | DarryLaz                 | false | en.wikipedia.org         |            |            |              | ➕ ENQUEUE HUMAN event id=28db0f8c-c54c-4ed5-867c-cd64a7c6da3d user=Some(
1778254434.580785300 | DEADLINE_MET         |         | RossEvans19              | false | en.wikipedia.org         | 400ns      | 2ms        | -1999600     |                                                                         
1778254434.581979200 | DEQUEUE              | HUMAN   | DarryLaz                 | false | en.wikipedia.org         |            |            |              | 📤 DEQUEUE HUMAN event id=28db0f8c-c54c-4ed5-867c-cd64a7c6da3d user=Some(
1778254434.582810100 | TIMING               |         | DarryLaz                 | false | en.wikipedia.org         | 300ns      | 2ms        | -1999700     |                                                                         
1778254434.583720700 | DEADLINE_MET         |         | DarryLaz                 | false | en.wikipedia.org         | 300ns      | 2ms        | -1999700     |                                                                         
1778254434.615719600 | INCOMING             | BOT     | Zabe                     | true  | en.wikinews.org          |            |            |              | ?? INCOMING BOT event id=e094a7f1-8fcc-4057-a285-6a28f7d976c3 user=Some(
1778254434.616374100 | DEGRADED_MODE        | BOT     |                          |       |                          |            |            |              | DEGRADED MODE: dropping incoming BOT packet before enqueue.             
1778254434.617157200 | INCOMING             | HUMAN   | TadejM                   | false | www.wikidata.org         |            |            |              | ?? INCOMING HUMAN event id=76e9faa7-ffa2-4f47-a88a-e39a237ea312 user=Som
1778254434.618630800 | ENQUEUE              | HUMAN   | TadejM                   | false | www.wikidata.org         |            |            |              | ➕ ENQUEUE HUMAN event id=76e9faa7-ffa2-4f47-a88a-e39a237ea312 user=Some(
1778254434.619255500 | DEQUEUE              | HUMAN   | TadejM                   | false | www.wikidata.org         |            |            |              | 📤 DEQUEUE HUMAN event id=76e9faa7-ffa2-4f47-a88a-e39a237ea312 user=Some(
1778254434.619855700 | TIMING               |         | TadejM                   | false | www.wikidata.org         | 400ns      | 2ms        | -1999600     |                                                                         
1778254434.620473800 | DEADLINE_MET         |         | TadejM                   | false | www.wikidata.org         | 400ns      | 2ms        | -1999600     |                                                                         
1778254435.312736700 | INCOMING             | BOT     | SuperGrey-bot            | true  | zh.wikisource.org        |            |            |              | ?? INCOMING BOT event id=5d9fc98f-1a56-40ea-ba94-5a7129af9cad user=Some(
1778254435.314081400 | DEGRADED_MODE        | BOT     |                          |       |                          |            |            |              | DEGRADED MODE: dropping incoming BOT packet before enqueue.             
1778254435.314462900 | INCOMING             | HUMAN   | Shhhnotsoloud            | false | en.wikipedia.org         |            |            |              | ?? INCOMING HUMAN event id=9c6c32ba-082d-47e9-aecc-9deb5b9eed81 user=Som
1778254435.315047400 | ENQUEUE              | HUMAN   | Shhhnotsoloud            | false | en.wikipedia.org         |            |            |              | ➕ ENQUEUE HUMAN event id=9c6c32ba-082d-47e9-aecc-9deb5b9eed81 user=Some(
1778254435.315493700 | DEQUEUE              | HUMAN   | Shhhnotsoloud            | false | en.wikipedia.org         |            |            |              | 📤 DEQUEUE HUMAN event id=9c6c32ba-082d-47e9-aecc-9deb5b9eed81 user=Some(
1778254435.315981100 | TIMING               |         | Shhhnotsoloud            | false | en.wikipedia.org         | 300ns      | 2ms        | -1999700     |                                                                         
1778254435.316586500 | DEADLINE_MET         |         | Shhhnotsoloud            | false | en.wikipedia.org         | 300ns      | 2ms        | -1999700     |                                                                         
1778254435.322492400 | INCOMING             | BOT     | YannBot                  | true  | commons.wikimedia.org    |            |            |              | ?? INCOMING BOT event id=71458640-e6a7-4225-be53-77949c2eed92 user=Some(
